Altium Designer Pick and Place Locations
C:\PCB Projects\POGO_Tester_Rev1\Project Outputs for POGO_Tester_Rev1\Pick Place for POGO_Tester_Rev1.txt
R291E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        98.4759      46.5651      90       "RES 39K OHM 1% 1/3W 0402" 
R291D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        66.2941      46.5773      90       "RES 39K OHM 1% 1/3W 0402" 
R291C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        66.2940      71.5772      90       "RES 39K OHM 1% 1/3W 0402" 
R291B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        98.4758      71.5650      90       "RES 39K OHM 1% 1/3W 0402" 
R290H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        29.1107      186.0823     90       "RES 39K OHM 1% 1/3W 0402" 
R290G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        69.2173      129.0153     90       "RES 39K OHM 1% 1/3W 0402" 
R290F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        27.9677      128.9005     90       "RES 39K OHM 1% 1/3W 0402" 
R290E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        105.6895     34.6779      270      "RES 39K OHM 1% 1/3W 0402" 
R290D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        64.9987      34.7409      270      "RES 39K OHM 1% 1/3W 0402" 
R290C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        65.5828      91.7448      270      "RES 39K OHM 1% 1/3W 0402" 
R290B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        106.8324     91.8596      270      "RES 39K OHM 1% 1/3W 0402" 
R289H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        29.7965      188.0381     270      "RES 39K OHM 1% 1/3W 0402" 
R289G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        69.9031      130.9711     270      "RES 39K OHM 1% 1/3W 0402" 
R289F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        28.6535      130.8563     270      "RES 39K OHM 1% 1/3W 0402" 
R289E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        105.0037     32.7221      90       "RES 39K OHM 1% 1/3W 0402" 
R289D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        64.3129      32.7851      90       "RES 39K OHM 1% 1/3W 0402" 
R289C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        64.8970      89.7890      90       "RES 39K OHM 1% 1/3W 0402" 
R289B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        106.1466     89.9038      90       "RES 39K OHM 1% 1/3W 0402" 
R288H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        29.1361      189.9939     90       "RES 39K OHM 1% 1/3W 0402" 
R288G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        69.2427      132.9269     90       "RES 39K OHM 1% 1/3W 0402" 
R288F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        27.9931      132.8121     90       "RES 39K OHM 1% 1/3W 0402" 
R288E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        105.6641     30.7663      270      "RES 39K OHM 1% 1/3W 0402" 
R288D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        64.9733      30.8293      270      "RES 39K OHM 1% 1/3W 0402" 
R288C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        65.5574      87.8332      270      "RES 39K OHM 1% 1/3W 0402" 
R288B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        106.8070     87.9480      270      "RES 39K OHM 1% 1/3W 0402" 
R287H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        29.7965      191.9497     270      "RES 39K OHM 1% 1/3W 0402" 
R287G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        69.9031      134.8827     270      "RES 39K OHM 1% 1/3W 0402" 
R287F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        28.6535      134.7679     270      "RES 39K OHM 1% 1/3W 0402" 
R287E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        105.0037     28.8105      90       "RES 39K OHM 1% 1/3W 0402" 
R287D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        64.3129      28.8735      90       "RES 39K OHM 1% 1/3W 0402" 
R287C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        64.8970      85.8774      90       "RES 39K OHM 1% 1/3W 0402" 
R287B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        106.1466     85.9922      90       "RES 39K OHM 1% 1/3W 0402" 
R286H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        27.9931      161.7491     90       "RES 39K OHM 1% 1/3W 0402" 
R286G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        69.2427      136.8639     90       "RES 39K OHM 1% 1/3W 0402" 
R286F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        27.9931      136.7491     90       "RES 39K OHM 1% 1/3W 0402" 
R286E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        106.8071     59.0111      270      "RES 39K OHM 1% 1/3W 0402" 
R286D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        65.5575      58.8963      270      "RES 39K OHM 1% 1/3W 0402" 
R286C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        65.5574      83.8962      270      "RES 39K OHM 1% 1/3W 0402" 
R286B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        106.8070     84.0110      270      "RES 39K OHM 1% 1/3W 0402" 
R285H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        28.6535      163.9081     270      "RES 39K OHM 1% 1/3W 0402" 
R285G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        69.9031      139.0229     270      "RES 39K OHM 1% 1/3W 0402" 
R285F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        28.6535      138.9081     270      "RES 39K OHM 1% 1/3W 0402" 
R285E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        106.1467     56.8521      90       "RES 39K OHM 1% 1/3W 0402" 
R285D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        64.8971      56.7373      90       "RES 39K OHM 1% 1/3W 0402" 
R285C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        64.8970      81.7372      90       "RES 39K OHM 1% 1/3W 0402" 
R285B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        106.1466     81.8520      90       "RES 39K OHM 1% 1/3W 0402" 
R284H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        27.9677      165.7115     90       "RES 39K OHM 1% 1/3W 0402" 
R284G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        69.2173      140.8263     90       "RES 39K OHM 1% 1/3W 0402" 
R284F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        27.9677      140.7115     90       "RES 39K OHM 1% 1/3W 0402" 
R284E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        106.8325     55.0487      270      "RES 39K OHM 1% 1/3W 0402" 
R284D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        65.5829      54.9339      270      "RES 39K OHM 1% 1/3W 0402" 
R284C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        65.5828      79.9338      270      "RES 39K OHM 1% 1/3W 0402" 
R284B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        106.8324     80.0486      270      "RES 39K OHM 1% 1/3W 0402" 
R283H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        28.6535      168.0229     270      "RES 39K OHM 1% 1/3W 0402" 
R283G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        69.9031      143.1377     270      "RES 39K OHM 1% 1/3W 0402" 
R283F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        28.6535      143.0229     270      "RES 39K OHM 1% 1/3W 0402" 
R283E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        106.1467     52.7373      90       "RES 39K OHM 1% 1/3W 0402" 
R283D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        64.8971      52.6225      90       "RES 39K OHM 1% 1/3W 0402" 
R283C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        64.8970      77.6224      90       "RES 39K OHM 1% 1/3W 0402" 
R283B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        106.1466     77.7372      90       "RES 39K OHM 1% 1/3W 0402" 
R282H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        27.9931      169.6739     90       "RES 39K OHM 1% 1/3W 0402" 
R282G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        69.2427      144.7887     90       "RES 39K OHM 1% 1/3W 0402" 
R282F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        27.9931      144.6739     90       "RES 39K OHM 1% 1/3W 0402" 
R282E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        106.8071     51.0863      270      "RES 39K OHM 1% 1/3W 0402" 
R282D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        65.5575      50.9715      270      "RES 39K OHM 1% 1/3W 0402" 
R282C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        65.5574      75.9714      270      "RES 39K OHM 1% 1/3W 0402" 
R282B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        106.8070     76.0862      270      "RES 39K OHM 1% 1/3W 0402" 
R281H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        37.3403      174.1951     270      "RES 39K OHM 1% 1/3W 0402" 
R281G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        69.5221      149.1829     270      "RES 39K OHM 1% 1/3W 0402" 
R281F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        37.3403      149.1951     270      "RES 39K OHM 1% 1/3W 0402" 
R281E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        97.4599      46.5651      90       "RES 39K OHM 1% 1/3W 0402" 
R281D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        65.2781      46.5773      90       "RES 39K OHM 1% 1/3W 0402" 
R281C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        65.2780      71.5772      90       "RES 39K OHM 1% 1/3W 0402" 
R281B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        97.4598      71.5650      90       "RES 39K OHM 1% 1/3W 0402" 
R280H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        30.4823      186.0823     90       "RES 39K OHM 1% 1/3W 0402" 
R280G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        70.5889      129.0153     90       "RES 39K OHM 1% 1/3W 0402" 
R280F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        29.3393      128.9005     90       "RES 39K OHM 1% 1/3W 0402" 
R280E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        104.3179     34.6779      270      "RES 39K OHM 1% 1/3W 0402" 
R280D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        63.6271      34.7409      270      "RES 39K OHM 1% 1/3W 0402" 
R280C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        64.2112      91.7448      270      "RES 39K OHM 1% 1/3W 0402" 
R280B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        105.4608     91.8596      270      "RES 39K OHM 1% 1/3W 0402" 
R279H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        31.2189      188.0381     270      "RES 39K OHM 1% 1/3W 0402" 
R279G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        71.3255      130.9711     270      "RES 39K OHM 1% 1/3W 0402" 
R279F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        30.0759      130.8563     270      "RES 39K OHM 1% 1/3W 0402" 
R279E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        103.5813     32.7221      90       "RES 39K OHM 1% 1/3W 0402" 
R279D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        62.8905      32.7851      90       "RES 39K OHM 1% 1/3W 0402" 
R279C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        63.4746      89.7890      90       "RES 39K OHM 1% 1/3W 0402" 
R279B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        104.7242     89.9038      90       "RES 39K OHM 1% 1/3W 0402" 
R278H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        30.5077      189.9939     90       "RES 39K OHM 1% 1/3W 0402" 
R278G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        70.6143      132.9269     90       "RES 39K OHM 1% 1/3W 0402" 
R278F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        29.3647      132.8121     90       "RES 39K OHM 1% 1/3W 0402" 
R278E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        104.2925     30.7663      270      "RES 39K OHM 1% 1/3W 0402" 
R278D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        63.6017      30.8293      270      "RES 39K OHM 1% 1/3W 0402" 
R278C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        64.1858      87.8332      270      "RES 39K OHM 1% 1/3W 0402" 
R278B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        105.4354     87.9480      270      "RES 39K OHM 1% 1/3W 0402" 
R277H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        31.2189      191.9497     270      "RES 39K OHM 1% 1/3W 0402" 
R277G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        71.3255      134.8827     270      "RES 39K OHM 1% 1/3W 0402" 
R277F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        30.0759      134.7679     270      "RES 39K OHM 1% 1/3W 0402" 
R277E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        103.5813     28.8105      90       "RES 39K OHM 1% 1/3W 0402" 
R277D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        62.8905      28.8735      90       "RES 39K OHM 1% 1/3W 0402" 
R277C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        63.4746      85.8774      90       "RES 39K OHM 1% 1/3W 0402" 
R277B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        104.7242     85.9922      90       "RES 39K OHM 1% 1/3W 0402" 
R276H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        29.3647      161.7491     90       "RES 39K OHM 1% 1/3W 0402" 
R276G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        70.6143      136.8639     90       "RES 39K OHM 1% 1/3W 0402" 
R276F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        29.3647      136.7491     90       "RES 39K OHM 1% 1/3W 0402" 
R276E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        105.4355     59.0111      270      "RES 39K OHM 1% 1/3W 0402" 
R276D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        64.1859      58.8963      270      "RES 39K OHM 1% 1/3W 0402" 
R276C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        64.1858      83.8962      270      "RES 39K OHM 1% 1/3W 0402" 
R276B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        105.4354     84.0110      270      "RES 39K OHM 1% 1/3W 0402" 
R275H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        30.0759      163.9081     270      "RES 39K OHM 1% 1/3W 0402" 
R275G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        71.3255      139.0229     270      "RES 39K OHM 1% 1/3W 0402" 
R275F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        30.0759      138.9081     270      "RES 39K OHM 1% 1/3W 0402" 
R275E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        104.7243     56.8521      90       "RES 39K OHM 1% 1/3W 0402" 
R275D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        63.4747      56.7373      90       "RES 39K OHM 1% 1/3W 0402" 
R275C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        63.4746      81.7372      90       "RES 39K OHM 1% 1/3W 0402" 
R275B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        104.7242     81.8520      90       "RES 39K OHM 1% 1/3W 0402" 
R274H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        29.3393      165.7115     90       "RES 39K OHM 1% 1/3W 0402" 
R274G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        70.5889      140.8263     90       "RES 39K OHM 1% 1/3W 0402" 
R274F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        29.3393      140.7115     90       "RES 39K OHM 1% 1/3W 0402" 
R274E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        105.4609     55.0487      270      "RES 39K OHM 1% 1/3W 0402" 
R274D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        64.2113      54.9339      270      "RES 39K OHM 1% 1/3W 0402" 
R274C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        64.2112      79.9338      270      "RES 39K OHM 1% 1/3W 0402" 
R274B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        105.4608     80.0486      270      "RES 39K OHM 1% 1/3W 0402" 
R273H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        30.0759      168.0229     270      "RES 39K OHM 1% 1/3W 0402" 
R273G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        71.3255      143.1377     270      "RES 39K OHM 1% 1/3W 0402" 
R273F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        30.0759      143.0229     270      "RES 39K OHM 1% 1/3W 0402" 
R273E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        104.7243     52.7373      90       "RES 39K OHM 1% 1/3W 0402" 
R273D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        63.4747      52.6225      90       "RES 39K OHM 1% 1/3W 0402" 
R273C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        63.4746      77.6224      90       "RES 39K OHM 1% 1/3W 0402" 
R273B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        104.7242     77.7372      90       "RES 39K OHM 1% 1/3W 0402" 
R272H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        29.3647      169.6739     90       "RES 39K OHM 1% 1/3W 0402" 
R272G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        70.6143      144.7887     90       "RES 39K OHM 1% 1/3W 0402" 
R272F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        29.3647      144.6739     90       "RES 39K OHM 1% 1/3W 0402" 
R272E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        105.4355     51.0863      270      "RES 39K OHM 1% 1/3W 0402" 
R272D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        64.1859      50.9715      270      "RES 39K OHM 1% 1/3W 0402" 
R272C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        64.1858      75.9714      270      "RES 39K OHM 1% 1/3W 0402" 
R272B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        105.4354     76.0862      270      "RES 39K OHM 1% 1/3W 0402" 
R271H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        38.3563      174.1951     270      "RES 39K OHM 1% 1/3W 0402" 
R271G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        70.5381      149.1829     270      "RES 39K OHM 1% 1/3W 0402" 
R271F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        38.3563      149.1951     270      "RES 39K OHM 1% 1/3W 0402" 
R271E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        96.4439      46.5651      90       "RES 39K OHM 1% 1/3W 0402" 
R271D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        64.2621      46.5773      90       "RES 39K OHM 1% 1/3W 0402" 
R271C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        64.2620      71.5772      90       "RES 39K OHM 1% 1/3W 0402" 
R271B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        96.4438      71.5650      90       "RES 39K OHM 1% 1/3W 0402" 
R270H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        31.8793      186.0823     90       "RES 39K OHM 1% 1/3W 0402" 
R270G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        71.9859      129.0153     90       "RES 39K OHM 1% 1/3W 0402" 
R270F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        30.7363      128.9005     90       "RES 39K OHM 1% 1/3W 0402" 
R270E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        102.9209     34.6779      270      "RES 39K OHM 1% 1/3W 0402" 
R270D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        62.2301      34.7409      270      "RES 39K OHM 1% 1/3W 0402" 
R270C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        62.8142      91.7448      270      "RES 39K OHM 1% 1/3W 0402" 
R270B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        104.0638     91.8596      270      "RES 39K OHM 1% 1/3W 0402" 
R269H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        32.6159      188.0381     270      "RES 39K OHM 1% 1/3W 0402" 
R269G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        72.7225      130.9711     270      "RES 39K OHM 1% 1/3W 0402" 
R269F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        31.4729      130.8563     270      "RES 39K OHM 1% 1/3W 0402" 
R269E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        102.1843     32.7221      90       "RES 39K OHM 1% 1/3W 0402" 
R269D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        61.4935      32.7851      90       "RES 39K OHM 1% 1/3W 0402" 
R269C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        62.0776      89.7890      90       "RES 39K OHM 1% 1/3W 0402" 
R269B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        103.3272     89.9038      90       "RES 39K OHM 1% 1/3W 0402" 
R268H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        31.9047      189.9939     90       "RES 39K OHM 1% 1/3W 0402" 
R268G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        72.0113      132.9269     90       "RES 39K OHM 1% 1/3W 0402" 
R268F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        30.7617      132.8121     90       "RES 39K OHM 1% 1/3W 0402" 
R268E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        102.8955     30.7663      270      "RES 39K OHM 1% 1/3W 0402" 
R268D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        62.2047      30.8293      270      "RES 39K OHM 1% 1/3W 0402" 
R268C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        62.7888      87.8332      270      "RES 39K OHM 1% 1/3W 0402" 
R268B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        104.0384     87.9480      270      "RES 39K OHM 1% 1/3W 0402" 
R267H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        32.6159      191.9497     270      "RES 39K OHM 1% 1/3W 0402" 
R267G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        72.7225      134.8827     270      "RES 39K OHM 1% 1/3W 0402" 
R267F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        31.4729      134.7679     270      "RES 39K OHM 1% 1/3W 0402" 
R267E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        102.1843     28.8105      90       "RES 39K OHM 1% 1/3W 0402" 
R267D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        61.4935      28.8735      90       "RES 39K OHM 1% 1/3W 0402" 
R267C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        62.0776      85.8774      90       "RES 39K OHM 1% 1/3W 0402" 
R267B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        103.3272     85.9922      90       "RES 39K OHM 1% 1/3W 0402" 
R266H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        30.7617      161.7491     90       "RES 39K OHM 1% 1/3W 0402" 
R266G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        72.0113      136.8639     90       "RES 39K OHM 1% 1/3W 0402" 
R266F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        30.7617      136.7491     90       "RES 39K OHM 1% 1/3W 0402" 
R266E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        104.0385     59.0111      270      "RES 39K OHM 1% 1/3W 0402" 
R266D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        62.7889      58.8963      270      "RES 39K OHM 1% 1/3W 0402" 
R266C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        62.7888      83.8962      270      "RES 39K OHM 1% 1/3W 0402" 
R266B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        104.0384     84.0110      270      "RES 39K OHM 1% 1/3W 0402" 
R265H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        31.4729      163.9081     270      "RES 39K OHM 1% 1/3W 0402" 
R265G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        72.7225      139.0229     270      "RES 39K OHM 1% 1/3W 0402" 
R265F      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        31.4729      138.9081     270      "RES 39K OHM 1% 1/3W 0402" 
R265E      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        103.3273     56.8521      90       "RES 39K OHM 1% 1/3W 0402" 
R265D      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        62.0777      56.7373      90       "RES 39K OHM 1% 1/3W 0402" 
R265C      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        62.0776      81.7372      90       "RES 39K OHM 1% 1/3W 0402" 
R265B      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        103.3272     81.8520      90       "RES 39K OHM 1% 1/3W 0402" 
R264H      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        30.7363      165.7115     90       "RES 39K OHM 1% 1/3W 0402" 
R264G      RCS040239K0FKED    TopLayer    DEFAULT_RESISTOR_0402                        71.9859      140.8263     90       "RES 39K OHM 1% 1/3W 0402" 
